id,平均视频更新时间,UP主所在分区,视频平均时长,视频总数,视频平均点赞数,视频平均硬币数,视频平均转发数,视频平均弹幕数,视频平均收藏数,视频平均播放量,视频平均评论数,视频推荐指数,点赞/播放量超过4%的视频数,粉丝数
2920960,7.5851851851851855,美食,562.3703703703703,135,90266.08888888889,23817.837037037036,2987.074074074074,5944.555555555556,4695.237037037037,1336778.6444444444,1853.4888888888888,386148.26481481484,133,4698116
321978895,7.253968253968254,游戏,503.86507936507934,126,19409.404761904763,1902.3015873015872,112.63492063492063,1263.4920634920634,2312.4841269841268,320322.9761904762,283.41269841269843,89985.51468253975,115,503937
33382000,8.557522123893806,知识,362.070796460177,113,740.1238938053098,568.3008849557522,40.36283185840708,116.53982300884955,680.0265486725664,13514.654867256637,75.98230088495575,4207.26814159292,102,71018
254662438,2.914110429447853,游戏,227.35889570552146,326,21044.41717791411,782.2484662576687,343.13496932515335,239.48773006134968,793.6196319018405,396160.3312883436,452.4171779141104,108491.47791411042,302,1876155
1257649129,6.294871794871795,动画,652.1153846153846,78,23275.115384615383,8535.102564102564,864.2307692307693,1146.8589743589744,3104.6153846153848,210625.84615384616,580.025641025641,67521.22564102561,78,1132360
4128618,26.620689655172413,动画,318.86206896551727,58,88045.6724137931,47860.379310344826,4413.0,4069.0344827586205,26582.672413793105,1027935.0689655172,1311.5172413793102,324121.0103448276,57,1040872
91373845,5.25,生活,71.55555555555556,36,33111.38888888889,1746.7222222222222,700.3055555555555,372.6666666666667,4345.722222222223,386328.77777777775,718.3888888888889,112685.7611111111,35,409283
2403047,4.639705882352941,游戏,818.9338235294117,272,51323.70220588235,16520.665441176472,4154.294117647059,2893.580882352941,9313.198529411764,726687.5735294118,911.7830882352941,215618.32205882357,258,3374301
32606879,3.149532710280374,生活,136.9158878504673,321,15542.052959501558,1403.3956386292834,1627.872274143302,256.42367601246104,1447.2741433021806,285874.0186915888,270.6043613707165,79868.40093457937,296,1187614
32682920,7.666666666666667,生活,299.57861635220127,159,9002.044025157233,698.9056603773585,254.83647798742138,408.1698113207547,893.566037735849,141258.01886792452,120.05660377358491,39827.146855345905,154,356552
471723540,15.324324324324325,动画,798.9324324324324,74,60092.16216216216,20683.108108108107,1619.8783783783783,8717.824324324325,14477.0,1029031.4054054054,1681.4864864864865,299042.7108108109,69,1348013
7450650,8.984615384615385,游戏,847.3615384615384,130,76168.56153846154,25963.976923076923,1194.4307692307693,3472.0307692307692,9930.615384615385,1090404.8846153845,915.3692307692307,318905.0396153845,116,1968201
2200736,23.31578947368421,生活,632.9736842105264,38,334982.36842105264,246830.7894736842,14709.684210526315,24241.894736842107,76384.31578947368,3031279.1315789474,5066.763157894737,1034009.6144736841,38,5062241
1913178834,5.068965517241379,游戏,138.55172413793105,29,3705.7586206896553,148.3793103448276,129.20689655172413,133.6206896551724,683.4827586206897,109152.13793103448,321.37931034482756,29294.258620689656,13,263968
4797136,4.790697674418604,时尚,29.13953488372093,43,13888.93023255814,478.7674418604651,351.1860465116279,81.79069767441861,3249.3953488372094,121304.72093023256,149.41860465116278,37351.27325581396,43,143262
480366389,14.575342465753424,生活,333.986301369863,73,74512.1095890411,41064.520547945205,1234.3561643835617,1654.4383561643835,4581.630136986301,707346.9863013698,2081.6301369863013,226676.9287671233,72,1524832
1708184076,7.866666666666666,生活,443.1111111111111,45,14801.466666666667,2511.311111111111,1203.111111111111,708.7777777777778,2524.8444444444444,313615.64444444445,370.0,87239.85333333332,37,335237
283036476,4.466666666666667,生活,124.26666666666667,165,236722.1696969697,6417.230303030303,6481.218181818182,1998.878787878788,19192.557575757575,3153777.6787878787,1968.2181818181818,896933.5166666663,161,2346710
526559715,8.245283018867925,知识,750.2169811320755,106,20568.075471698114,5906.575471698113,1552.2924528301887,1713.5377358490566,3328.688679245283,285605.74528301886,1124.867924528302,85056.64103773588,106,1309813
487419397,14.884615384615385,知识,2424.4615384615386,26,10.923076923076923,5.423076923076923,0.4230769230769231,0.8076923076923077,2.9615384615384617,231.19230769230768,0.6538461538461539,66.06346153846154,19,380
130636947,8.866666666666667,生活,569.5466666666666,75,99184.64,25078.786666666667,4908.826666666667,6321.1466666666665,20542.546666666665,1535156.5333333334,2365.7733333333335,446077.3319999999,72,2338626
3493076762888721,182.5,动物圈,9476.0,2,5.0,1.0,0.5,0.5,2.0,541.5,1.5,139.47500000000002,0,9244
99748932,2.1767337807606264,科技,114.07829977628636,447,3174.434004474273,275.4742729306488,186.08053691275168,112.76286353467562,231.88366890380314,76066.54138702461,324.9552572706935,20752.899328859054,362,964843
1721304028,2.1134751773049647,美食,256.4113475177305,141,10742.411347517731,363.11347517730496,364.13475177304963,212.85106382978722,745.0567375886525,169272.5815602837,284.7517730496454,47401.39432624113,138,314073
1985428914,5.421052631578948,科技,67.3157894736842,76,36565.43421052631,760.1052631578947,557.8421052631579,64.82894736842105,6159.394736842105,658546.1315789474,128.96052631578948,181826.78815789474,44,1307188
1536568491,1.864864864864865,美食,419.14864864864865,222,22186.62162162162,1320.0900900900901,571.3513513513514,1237.8018018018017,1365.7027027027027,825203.1891891892,715.0990990990991,217237.16396396395,11,1507514
508416316,3.5357142857142856,动物圈,223.4345238095238,168,196281.90476190476,57639.66071428572,2280.1071428571427,2568.2321428571427,10094.714285714286,1668551.25,1848.4107142857142,524869.5744047621,166,2670137
1763562610,28.23076923076923,娱乐,517.8461538461538,13,136335.3076923077,69615.53846153847,8209.923076923076,18253.153846153848,26285.846153846152,1444071.6923076923,5843.384615384615,465848.5846153846,12,1587394
12807175,26.88888888888889,音乐,611.6296296296297,27,101558.55555555556,66895.14814814815,12220.37037037037,6895.777777777777,31099.962962962964,1213917.2962962964,2848.925925925926,391420.89814814815,23,1847474
22774620,0.8342541436464088,游戏,30.900552486187845,181,19.955801104972377,0.3812154696132597,2.972375690607735,0.2596685082872928,1.3867403314917126,1811.3922651933701,5.541436464088398,465.50276243093924,34,1538
50621949,2.1670103092783504,游戏,1251.098969072165,485,15932.364948453609,2087.868041237113,869.2453608247423,934.1072164948454,1612.7628865979382,289035.8309278351,497.91546391752576,81045.23608247422,398,1651144
30625977,8.38219895287958,生活,675.2460732984293,191,22126.649214659687,10895.617801047121,1463.958115183246,3357.8376963350784,3078.104712041885,343271.7277486911,1029.2722513089004,102583.48900523565,123,1330766
347667464,8.421875,生活,215.375,128,104845.3671875,46982.46875,15439.21875,3717.1640625,23238.8671875,1775998.03125,2796.40625,523571.26171875006,105,4005629
12816241,11.956521739130435,生活,302.231884057971,69,104645.69565217392,13817.057971014492,4440.347826086957,3122.6521739130435,6830.95652173913,1699856.3333333333,1309.0289855072465,478835.3528985508,64,1413082
4474705,16.18888888888889,美食,335.9111111111111,90,111337.55555555556,29037.18888888889,3532.6222222222223,7355.155555555555,9331.744444444445,1876107.3444444444,2202.266666666667,533918.7994444444,80,3648331
51538603,3.564885496183206,时尚,39.79389312977099,131,18203.251908396946,492.17557251908397,426.618320610687,88.49618320610686,1977.5343511450383,116508.25190839695,186.48091603053436,37564.45610687026,130,264791
40966108,7.940740740740741,鬼畜,145.64444444444445,135,144644.84444444443,68986.36296296296,17335.192592592593,4087.859259259259,41208.21481481481,2007434.6814814815,2230.0,612601.877037037,128,2856584
5462540,7.306306306306307,舞蹈,127.10810810810811,111,5573.0990990990995,952.2252252252252,128.54954954954954,188.9099099099099,5265.063063063063,71738.72972972973,131.3783783783784,22329.576126126118,111,199297
27756469,77.0,动物圈,251.15384615384616,13,394818.92307692306,237728.61538461538,40521.46153846154,5678.7692307692305,87749.92307692308,3506401.0,3687.0,1184003.426923077,13,1876666
690748574,0.47844228094575797,生活,77.73991655076495,719,17640.289290681503,6195.954102920723,160.14186369958276,118.28233657858136,1033.7524339360223,75938.47983310153,200.61335187760778,29052.886439499354,719,2282461
1451754635,2.3125,美食,204.3515625,128,14405.5546875,519.4140625,509.1796875,625.71875,927.3046875,357699.9375,274.8125,96338.88359375,53,537024
2009411388,1.5842105263157895,生活,61.07368421052632,190,1989.4947368421053,117.14736842105263,94.94736842105263,15.08421052631579,123.80526315789474,30204.436842105264,30.236842105263158,8506.004473684208,178,51375
1171758330,16.377777777777776,游戏,113.71111111111111,45,4451.955555555555,163.84444444444443,268.2888888888889,49.22222222222222,386.68888888888887,122484.91111111111,114.11111111111111,32809.861111111124,26,30151
40925609,18.5,影视,62.0,10,2828.1,259.5,96.2,14.2,1388.6,32345.9,55.5,9823.695,8,5023
326246517,8.983050847457626,时尚,1057.8135593220338,118,28815.110169491527,11274.338983050848,2885.576271186441,5249.627118644068,5554.237288135593,617579.6271186441,2028.4237288135594,176739.52372881345,70,2118723
3040178,10.931034482758621,生活,463.9051724137931,116,53807.525862068964,22157.387931034482,11291.51724137931,8184.75,15725.879310344828,647799.4655172414,1039.896551724138,207518.36465517242,113,1138858
7487399,4.658703071672355,动画,744.3822525597269,293,97879.85324232082,27153.23890784983,3649.273037542662,5127.819112627986,12686.860068259386,1724959.576791809,2315.764505119454,490226.18634812295,262,4734293
4578433,8.465608465608465,游戏,4832.243386243386,189,45038.71428571428,18879.93650793651,2088.3492063492063,8032.243386243386,6843.005291005291,571109.1005291005,1108.6507936507937,175307.0042328043,181,1590984
519253600,7.313131313131313,动画,592.010101010101,99,95762.75757575757,25928.555555555555,5720.777777777777,4625.939393939394,28240.39393939394,1432830.5959595959,1448.4040404040404,421218.4964646464,94,2569469
544336675,1.3855072463768117,美食,235.91014492753624,345,135254.8927536232,5528.249275362319,2727.550724637681,2475.414492753623,4989.434782608696,1799894.1623188406,1803.9652173913043,511131.91014492785,341,4110573
35643203,6.723076923076923,知识,547.851282051282,195,10235.410256410256,1052.6051282051283,886.2820512820513,1365.0615384615385,1472.025641025641,272254.74358974356,687.348717948718,74373.23307692306,89,1805946
574115689,0.5195954487989887,游戏,143.87989886219975,791,14825.19216182048,2870.414664981037,672.5575221238938,512.9873577749684,1954.8697850821745,282611.5120101138,623.0644753476612,79175.53691529708,607,1626734
12665806,16.82608695652174,动画,228.52173913043478,23,3476.608695652174,780.6521739130435,94.0,103.34782608695652,1264.304347826087,46837.217391304344,96.08695652173913,13927.673913043482,23,11428
330628617,6.828571428571428,游戏,369.9428571428571,35,596.5714285714286,339.6,115.0,65.2,186.17142857142858,18529.457142857143,146.05714285714285,5216.187142857144,15,14021
50426155,26.73913043478261,生活,88.43478260869566,23,39958.86956521739,1316.6521739130435,235.56521739130434,303.7826086956522,2438.695652173913,388323.0869565217,369.30434782608694,114733.16304347826,21,1328796
281284373,27.896551724137932,生活,129.48275862068965,29,417134.2413793103,59111.89655172414,15764.379310344828,4409.0344827586205,23784.344827586207,4599522.862068965,4067.1724137931033,1360363.5844827583,29,2075139
436175352,8.857142857142858,游戏,177.36507936507937,63,46032.8253968254,13083.15873015873,13919.603174603175,2419.5396825396824,10400.492063492064,560498.2380952381,8995.317460317461,179808.80555555556,63,1211721
1775966996,3.0615384615384613,动画,637.3384615384615,65,9889.738461538462,1374.8615384615384,174.53846153846155,137.30769230769232,1779.876923076923,39333.32307692308,205.7076923076923,15115.063076923076,65,1433847
15084373,1.6342281879194631,游戏,277.2147651006711,298,1933.8456375838925,291.31208053691273,300.8456375838926,144.8993288590604,448.10738255033556,91393.18791946309,169.81879194630872,24179.186912751662,16,115169
129240403,7.784403669724771,游戏,313.5642201834862,218,54734.908256880735,33083.91743119266,7419.133027522936,2861.770642201835,14215.29357798165,915788.495412844,1533.7935779816514,274548.9477064219,97,1746573
480305216,5.1625,时尚,357.5625,80,21044.8375,4092.075,1745.4625,517.9625,2667.1,338313.0625,489.7,96883.50312500003,77,610756
4408538,14.840425531914894,知识,2408.68085106383,94,58847.0,36620.755319148935,3732.436170212766,8631.882978723404,15024.77659574468,1008859.4255319149,2003.872340425532,301403.15531914897,77,2678991
2654670,4.398230088495575,知识,238.11946902654867,226,2819.902654867257,163.49557522123894,204.41592920353983,280.75221238938053,260.6504424778761,103179.2831858407,448.1725663716814,27480.594690265476,89,208882
28002483,26.953488372093023,生活,131.74418604651163,43,1938.139534883721,123.74418604651163,141.06976744186048,15.55813953488372,804.6744186046511,25029.906976744187,289.30232558139534,7530.218604651166,32,39585
34646754,2.442084942084942,游戏,627.911196911197,518,17846.938223938225,1541.5250965250966,323.36486486486484,480.9942084942085,1028.1563706563707,319948.5,285.43629343629345,88551.54835907335,441,1746993
186443421,15.295774647887324,生活,550.9859154929577,71,14303.464788732394,4497.3239436619715,782.4929577464789,489.92957746478874,3007.8169014084506,220312.94366197183,501.2957746478873,64366.88239436619,66,570250
1593381854,365.0,游戏,211.0,1,311055.0,96405.0,53999.0,16817.0,60467.0,4532692.0,20704.0,1361704.9,1,1029715
338927049,7.056910569105691,美食,519.5528455284552,123,40911.89430894309,11839.747967479674,1418.0243902439024,2254.691056910569,3445.520325203252,654904.6178861789,952.4634146341464,187994.14390243907,114,1798710
3816626,10.191780821917808,科技,1131.472602739726,146,20611.85616438356,13843.356164383562,6067.198630136986,2117.972602739726,10645.13698630137,432280.9315068493,800.4246575342465,129853.53698630133,109,1554817
7370915,5.466666666666667,舞蹈,102.02222222222223,135,6928.829629629629,932.5185185185185,222.63703703703703,78.34074074074074,6166.029629629629,112960.49629629629,172.6888888888889,33468.46629629629,126,259540
179877869,23.819444444444443,知识,226.58333333333334,72,479.0833333333333,341.375,57.611111111111114,35.84722222222222,590.8055555555555,9097.013888888889,91.34722222222223,2865.122916666666,45,52420
29329085,10.319672131147541,美食,404.5655737704918,122,220525.6475409836,97293.37704918033,5435.319672131148,8652.934426229509,28419.909836065573,2786905.081967213,2583.245901639344,840135.5172131148,120,4882141
526106597,0.9114470842332614,知识,318.1274298056156,463,602.7840172786177,102.91792656587474,35.59611231101512,45.76025917926566,188.2159827213823,22347.833693304536,45.61987041036717,5983.613714902803,46,1599301
